Game ID,Rated,Start Time,End Time,No. of Turns,Game_status,Winner,Increment_time,White_id,White_rating,Black_id,Black_rating,Moves,Opening_eco,Opening_name,Opening_play
sWREKfud,TRUE,1.47E+12,1.47E+12,64,resign,black,15+0,d_war,1576,bishopsacrifice,1719,e4 c5 Nf3 Nc6 Bc4 e6 d3 Be7 Nc3 b6 O-O Bb7 Be3 d6 d4 Nf6 d5 exd5 exd5 Na5 Bb5+ Nd7 Re1 O-O Bf4 a6 Bxd7 Qxd7 Qe2 Rae8 Ne4 Bxd5 Qxa6 Nc4 Rab1 Ra8 Qxa8 Rxa8 b3 Na3 Rbd1 Bxe4 Rxe4 Nxc2 Bg5 Bxg5 Nxg5 h6 Nf3 Rxa2 h3 d5 Ra4 Rxa4 bxa4 d4 Rc1 Nb4 Ne5 Qxa4 Re1 d3 Re4 d2,B30,Sicilian Defense: Old Sicilian,4
yss8gC9l,TRUE,1.47E+12,1.47E+12,23,resign,white,15+0,itchychess,1494,d_war,1589,c4 e5 Nc3 c5 Nf3 Nc6 g3 Nf6 Bg2 d5 d3 d4 Nb1 b6 Qa4 Bb7 Nxe5 Qd6 Nxc6 Bxc6 Bxc6+ Nd7 Bxa8,A21,English Opening: King's English Variation |  Reversed Sicilian,3
Pf8VbarP,TRUE,1.47E+12,1.47E+12,67,resign,white,30+0,d_war,1576,artumbo8,1635,e4 e5 Nc3 Nf6 d4 Nc6 d5 Nd4 Be3 Bc5 Nf3 Nxf3+ Qxf3 Bxe3 Qxe3 d6 Bb5+ Bd7 O-O-O O-O Bc4 Bg4 f3 Bh5 Rhg1 b6 g4 Bg6 h4 h6 h5 Bh7 g5 hxg5 Qxg5 g6 hxg6 fxg6 Rh1 c5 Rxh7 Nxh7 Qxg6+ Kh8 Rh1 Qd7 Bb5 Qf7 Qxd6 Rae8 Bxe8 Rxe8 Qh6 Re7 d6 Rd7 Nd5 Qxf3 Nf6 Qxh1+ Qxh1 Rf7 Qxh7+ Rxh7 Nxh7 Kxh7 d7,B00,Nimzowitsch Defense: Breyer Variation,6
cXeSmj9Y,TRUE,1.50E+12,1.50E+12,94,mate,black,10+0,mitternachti,1857,bishada,1852,e4 e6 d4 d5 exd5 exd5 Nf3 Nf6 Bd3 c5 O-O c4 Be2 Bd6 Bg5 O-O Nc3 Be6 Nb5 Be7 Re1 a6 Nc3 b5 a3 Nc6 Ne5 Qb6 Bxf6 Bxf6 Nd7 Bxd7 Nxd5 Qxd4 Nxf6+ Qxf6 Qxd7 Rad8 Qb7 Nd4 c3 Nc2 Bf3 Nxa1 Rxa1 Rd2 b4 Qxc3 Re1 Re2 Rf1 Re1 Qd7 Rxf1+ Kxf1 Qc1+ Ke2 Qxa3 Qd2 Re8+ Kd1 Qa1+ Kc2 Qa2+ Kc3 Qb3+ Kd4 Rd8+ Bd5 Rxd5+ Kxd5 Qd3+ Qxd3 cxd3 Kc6 d2 Kb6 d1=Q Kxa6 Qa4+ Kb6 Qxb4 f4 Qc4 f5 b4 f6 b3 fxg7 b2 g4 b1=Q+ Ka5 Qca2#,C01,French Defense: Exchange Variation,5
Q9CScjZF,TRUE,1.50E+12,1.50E+12,94,resign,black,15+5,bishada,1868,kabyle1983,1675,d4 e6 e4 c6 Nf3 d5 e5 h6 Bd3 g6 O-O f6 Bxg6+ Ke7 exf6+ Nxf6 Ne5 Rg8 Bh5 Rg5 Bxg5 hxg5 Nd2 Nbd7 Qe2 Nxe5 Qxe5 Kd7 Be2 Bd6 Qxg5 Qh8 h3 Kc7 Nf3 Bd7 c3 Rg8 Qh4 Qg7 g4 Be7 Ne5 Ne4 Qh5 Be8 Ng6 Bxg6 Qe5+ Qxe5 dxe5 Bh4 f4 Ng3 Rfe1 Ne4 Rf1 Ng3 Rfe1 Nxe2+ Rxe2 Rf8 Rf1 Bd3 Ref2 Bxf1 Rxf1 Kb6 Kg2 Kc5 f5 exf5 gxf5 Rg8+ Kf3 Rg3+ Kf4 Rxh3 Rg1 Rh2 f6 Rf2+ Kg4 Bxf6 exf6 Rxf6 Rg2 Rg6+ Kf3 Rxg2 Kxg2 Kc4 Kf3 Kd3,C00,French Defense: Normal Variation,3
X2Bu7jwq,TRUE,1.50E+12,1.50E+12,32,resign,black,15+5,kabyle1983,1681,bishada,1862,d4 e6 e4 d5 e5 c5 c3 Nc6 f4 Qb6 Nf3 Bd7 Be3 Qxb2 Nbd2 Qxc3 Rc1 Qxe3+ Be2 Nxd4 Nxd4 cxd4 Rc7 d3 Rxb7 Bc5 Qb1 Qf2+ Kd1 Qxe2+ Kc1 Ba3+,C02,French Defense: Advance Variation,8
7ryxiVbT,FALSE,1.46E+12,1.46E+12,42,mate,black,10+0,schoonied,1319,chesswithmom,2296,e4 e5 d3 Bc5 c4 Qf6 Ne2 Qxf2+ Kd2 Bb4+ Kc2 a5 Kb3 Qc5 Bg5 Nc6 a4 Nd4+ Ka2 f6 Nbc3 b5 Qb3 bxa4 Nxd4 exd4 Qxa4 dxc3 Kb3 Bb7 Bf4 Bc6 Bxc7 Bxa4+ Ka2 Qxc7 g4 Qf4 Rd1 Qf2 Bh3 Qxb2#,C20,King's Pawn Game: Leonardis Variation,3
poPPti6P,FALSE,1.46E+12,1.46E+12,35,mate,white,10+0,chesswithmom,2296,schoonied,1319,e4 e5 Bc4 Be7 Qf3 Nh6 d3 O-O Bxh6 Bb4+ c3 gxh6 cxb4 Qe7 a3 Qg5 Nh3 Qh4 Nc3 Nc6 Nd5 Nd4 Qd1 Qf4 Nhxf4 Nb3 Bxb3 c6 Ne7+ Kg7 Nh5+ Kh8 Qf3 Re8 Qf6#,C23,Bishop's Opening,3
6MNtakFw,FALSE,1.46E+12,1.46E+12,44,mate,black,10+0,schoonied,1319,chesswithmom,2296,e4 e5 c3 Qf6 Qg4 Bc5 f3 h5 Qg3 h4 Qf2 Bxf2+ Kd1 Qd6 Bc4 Be3 Bxf7+ Kxf7 b3 Nc6 Ke1 Bf4 a3 Qd3 Kd1 Qf1+ Kc2 Qxg2 a4 Qxh1 b4 Qxg1 Kb3 Qxc1 Kc4 Qf1+ Kb3 Qd1+ Kc4 d6 Ra3 Be6+ Kb5 a6#,C20,King's Pawn Game: Macleod Attack,3
AiPXVhdm,FALSE,1.46E+12,1.46E+12,41,mate,white,10+0,chesswithmom,2296,schoonied,1319,e4 e5 Nf3 Nc6 Bb5 Nce7 Nxe5 Nf6 Nc3 b6 d4 Bb7 d5 a5 O-O c5 dxc6 d6 cxb7+ Qd7 Nxd7 Rb8 Nxb8+ Kd8 Nc6+ Kc7 b8=Q+ Kd7 Nd4+ Nc6 Qb7+ Ke8 Qxc6+ Ke7 Qc7+ Nd7 Qxd7+ Kf6 Qf3+ Kg6 Qdg4#,C60,Ruy Lopez,5
Rz20eEWW,TRUE,1.46E+12,1.46E+12,57,resign,white,10+0,chesswithmom,2294,gedionzelalemafc,1742,e4 g6 Nf3 Bg7 d4 c5 d5 d6 Nc3 Bg4 Be2 Bxf3 Bxf3 Nd7 O-O Ne5 Be2 a6 a3 b5 Qe1 Nf6 f4 Ned7 Bd2 Qb6 Be3 O-O f5 Ne5 Qh4 h5 fxg6 fxg6 Bf4 Nfd7 Qxe7 Rae8 Qg5 b4 Na4 Qa7 axb4 cxb4+ Be3 Qb7 Rxf8+ Rxf8 Qe7 Rf7 Qxd6 Bf8 Qe6 Kg7 Bd4 Re7 Qxa6,B27,Sicilian Defense: Hyperaccelerated Pterodactyl,6
IjjIfviR,FALSE,1.46E+12,1.46E+12,48,mate,black,10+0,schoonied,1319,chesswithmom,2294,d4 d5 e3 e6 Bb5+ c6 Bd3 Qa5+ c3 Nf6 Qb3 Ne4 Nf3 Qd8 O-O Qf6 Qd1 Bd6 a4 e5 dxe5 Bxe5 Nxe5 Qxe5 Qf3 Bf5 Bxe4 dxe4 Qxf5 Qxf5 f4 Nd7 c4 Nf6 Bd2 O-O-O Ba5 b6 Bc3 Rd3 Be1 Rxe3 Bf2 Re2 Bg3 Qc5+ Rf2 Re1#,D00,Queen's Pawn Game #2,3
e99Zvuey,FALSE,1.46E+12,1.46E+12,39,mate,white,10+0,chesswithmom,2294,schoonied,1319,e4 e5 Nf3 Nc6 Bb5 Nce7 d4 b6 Nxe5 f6 Nf3 Bb7 d5 Nxd5 exd5 Bxd5 Qxd5 Bb4+ c3 Ke7 cxb4 d6 Bc6 Qf8 Bxa8 Nh6 O-O Ng4 Re1+ Kd7 Qc6+ Kc8 Bb7+ Kd8 Nc3 Ne5 Nxe5 f5 Qd7#,C60,Ruy Lopez,5
dc2KJCrf,FALSE,1.46E+12,1.46E+12,32,mate,black,10+0,schoonied,1319,chesswithmom,2294,d4 Nf6 e3 e6 Nc3 Bb4 Bd2 c5 Nb5 Bxd2+ Qxd2 cxd4 exd4 O-O O-O-O d5 Be2 a6 Nc3 Nc6 Nf3 Ne4 Qe3 Qa5 Rhe1 Nxc3 Rd2 Nxa2+ Kd1 Nc3+ Kc1 Qa1#,A45,Indian Game,2
nYDvnb2F,FALSE,1.46E+12,1.46E+12,19,mate,white,10+0,chesswithmom,2294,schoonied,1319,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Ne7 Bc4 Nc6 Qe3 Bb4+ c3 Be7 Qf3 Na5 Qxf7#,C45,Scotch Game,7
xtHtOgFj,FALSE,1.46E+12,1.46E+12,35,mate,white,10+0,chesswithmom,2294,schoonied,1319,e4 e5 Nf3 f6 Nc3 d6 d4 Nc6 d5 Bg4 dxc6 bxc6 Be2 Be7 Qd3 c5 Qb5+ Kf7 Qc4+ Ke8 h3 Qd7 hxg4 Qc6 Qe6 Qd5 Nxd5 Kf8 Nxc7 Rc8 Qxc8+ Kf7 Qe6+ Kg6 Nh4#,C40,King's Pawn Game: Damiano Defense,4
2O8oQ5Go,FALSE,1.46E+12,1.46E+12,32,mate,black,10+0,schoonied,1319,chesswithmom,2294,Nf3 Nf6 d4 d5 c3 Nc6 e3 Bg4 Bb5 a6 Bxc6+ bxc6 O-O Ne4 Nbd2 h5 Qe1 h4 b4 h3 g3 e6 Ne5 Qf6 Nxg4 Qf5 Qe2 Nxd2 Bxd2 Qe4 Rae1 Qg2#,D02,Queen's Pawn Game: Symmetrical Variation,4
n8KxiJs5,FALSE,1.46E+12,1.46E+12,9,mate,white,10+0,chesswithmom,2294,schoonied,1319,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qf3 Be7 Qxf7#,C42,Russian Game: Damiano Variation,6
u45dnkwn,FALSE,1.50E+12,1.50E+12,27,mate,white,30+8,acostadamaia,1500,burks,1016,e4 Nf6 Nc3 Nc6 Nf3 Ng4 Bc4 Nb4 Nd4 e5 Nf5 Bc5 Qxg4 Bd4 Qxg7 Rf8 Qg3 Qf6 Bd3 Nxd3+ Qxd3 Bxc3 Qxc3 Qc6 Qxe5+ Kd8 Qe7#,B02,Alekhine Defense,2
NrseWJbZ,FALSE,1.50E+12,1.50E+12,54,mate,black,10+0,burks,1016,elsalvadorp,1016,Nc3 e5 e4 Nf6 Bc4 Nc6 Qe2 a6 Qe3 b5 Bd3 Nb4 Be2 Nxc2+ Kf1 Nxe3+ fxe3 Bb7 Nf3 Nxe4 d3 Nxc3 bxc3 d5 Kg1 Be7 Bb2 h6 Nxe5 O-O Bh5 Bc8 Rf1 f6 Ng6 Re8 Nxe7+ Rxe7 Rf4 Rxe3 Rf1 Rxd3 Bg6 Rd2 Bc1 Rxa2 h4 Qd6 h5 Bg4 Rh4 Qg3 Rh1 Qxg2#,C28,Vienna Game: Stanley Variation |  Three Knights Variation,6
R3zaaMnf,FALSE,1.50E+12,1.50E+12,29,mate,white,20+0,jimmysunday,1326,burks,1016,e4 Nf6 Nc3 d5 exd5 e6 dxe6 fxe6 Bc4 Qe7 Nf3 g6 Qe2 Bh6 d3 Ng4 Bxh6 Bd7 Bg5 Qf7 Ne5 Nxe5 Qxe5 Rf8 O-O-O a6 Qxc7 Rh8 Qd8#,B02,Alekhine Defense: Scandinavian Variation,4
uMePVGzx,FALSE,1.50E+12,1.50E+12,80,mate,black,20+0,burks,1016,jimmysunday,1326,Nf3 Nc6 d4 Nf6 Nc3 e6 e4 d5 exd5 exd5 Bb5 Qe7+ Ne5 a6 Bd3 Nxd4 Be3 Nf5 Bg5 Qxe5+ Be4 Nxe4 Nxe4 Qxe4+ Kd2 Qd4+ Kc1 Qxf2 Re1+ Be7 g4 O-O Bxe7 Re8 Bh4 Rxe1 gxf5 Rxd1+ Kxd1 Qxh4 a4 Qd4+ Ke1 Qg1+ Kd2 Qxa1 b3 Qd4+ Ke2 Bxf5 a5 Bxc2 b4 Qxb4 h3 Qxa5 h4 Bg6 Ke3 Re8+ Kd4 Re4+ Kd3 Rxh4+ Ke3 Qc5+ Kf3 Qd4 Kg3 Qg4+ Kf2 Rh2+ Ke3 Rh3+ Kf2 Qg3+ Ke2 Qg2+ Ke1 Rh1#,A04,Zukertort Opening: Black Mustang Defense,2
pUg7hByl,FALSE,1.50E+12,1.50E+12,85,mate,white,15+15,bilalbilal,1446,burks,1016,d4 Nc6 e4 Nf6 e5 Ne4 Nf3 Nb4 c3 e6 cxb4 b6 Bd2 Bb7 Be2 Bd5 O-O b5 Bc3 Qe7 Bxb5 c6 Ba4 Rc8 Bc2 Bc4 Bxe4 Bxf1 Qxf1 f5 Bc2 d6 a3 dxe5 Nxe5 Rd8 Nxc6 Qd7 Nxd8 Qxd8 Ba4+ Ke7 Nd2 Qa5 bxa5 g6 Bb4+ Kf7 Nc4 Bxb4 axb4 Rc8 Bb3 Rc6 Ne5+ Kf6 Nxc6 a6 Nb8 Kg5 Nxa6 f4 Nc5 e5 d5 Kf6 d6 Kg7 d7 Kf8 d8=Q+ Kg7 Qa6 Kh6 Qh4+ Kg7 Qb7+ Kf8 Qc8+ Kg7 Qd7+ Kf8 Qhxh7 g5 Qh8#,B00,King's Pawn Game: Nimzowitsch Defense,3
Oej5pfX8,FALSE,1.50E+12,1.50E+12,41,mate,white,15+0,zingtingaling,1357,burks,1016,d4 Nc6 Nf3 d5 Nc3 Bg4 Qd3 Qd6 h3 Nf6 hxg4 Nxg4 Qe3 Nxe3 Bxe3 Qb4 a3 Qc4 Bf4 Rd8 Bxc7 Rc8 e3 Rxc7 Bxc4 dxc4 O-O-O e5 Nb5 Rd7 d5 Na5 Nxe5 Re7 f4 g6 d6 Re6 d7+ Ke7 d8=Q#,D02,Queen's Pawn Game: Chigorin Variation,4
v67bZv8z,FALSE,1.50E+12,1.50E+12,36,mate,black,15+0,burks,1016,zingtingaling,1357,Nc3 e5 Ne4 Nc6 Nf3 d5 Nc5 Bxc5 b3 Nf6 Bb2 Qe7 Nxe5 Nxe5 Qb1 Qe6 Bxe5 Qxe5 Qc1 Bg4 f3 Bf5 Rb1 O-O g4 Bg6 Rg1 Bxg1 e4 dxe4 fxe4 Qxe4+ Be2 Rae8 Qa3 Qxe2#,A00,Van Geet Opening: Reversed Nimzowitsch,2
Zvyx5Mpt,FALSE,1.50E+12,1.50E+12,8,resign,white,20+0,pareshshel,1371,burks,1016,d4 Nf6 Bf4 Nc6 e3 e5 Bxe5 Ne4,A45,Indian Game,2
wut5jenA,FALSE,1.50E+12,1.50E+12,57,mate,white,20+1,oroszlan,1500,burks,1016,e4 Nf6 Qf3 Nc6 c3 e5 Bc4 Qe7 b4 Nd8 g4 d5 Bxd5 Ne6 d3 Bd7 g5 Ng8 Bxb7 Rd8 Qe3 Ba4 Qxa7 Qd7 Qa6 Nxg5 c4 Bxb4+ Bd2 Be7 Nc3 Bc2 Bc6 Kf8 Bxd7 Rxd7 Rc1 Rd8 Rxc2 Nf6 Qc6 Rd6 Qxc7 Rd8 Bxg5 h6 Bxf6 gxf6 Rb2 Rg8 Rb8 Rxg1+ Rxg1 h5 Rxd8+ Bxd8 Qxd8#,B02,Alekhine Defense,2
3kC5Bpdk,FALSE,1.50E+12,1.50E+12,64,resign,white,30+8,burks,1016,mrben_10,1230,Nf3 e6 Nc3 d6 d4 Bd7 e4 c5 dxc5 dxc5 Ne5 Bd6 Nc4 b5 Nxd6+ Kf8 Bf4 b4 Nb1 Qb6 Qd3 Nc6 Be2 e5 Bg5 Nd4 Nc4 Qg6 Bd2 Rd8 Na5 Bb5 Qe3 Nxc2+ Kd1 Nxe3+ fxe3 Qxg2 Bxb5 Qxd2+ Nxd2 Nh6 Rf1 g5 Rf6 Ng4 Rf5 Rg8 Nc6 Nxe3+ Ke2 Nxf5 exf5 Rd6 Nd8 Rxd8 Rd1 g4 Rg1 h5 Rg3 h4 Rd3 Re8,A04,Zukertort Opening: Queen's Gambit Invitation,2
HicyD758,FALSE,1.50E+12,1.50E+12,77,mate,white,15+10,brunonicolas,1060,burks,1016,e4 Nf6 d3 Nc6 Nf3 Ng4 Be2 Nd4 O-O e5 c3 Qf6 cxd4 Bd6 Bg5 Qe6 Nxe5 f6 Nxg4 fxg5 d5 Qh6 Nxh6 gxh6 d4 h5 e5 Rf8 exd6 Rf4 dxc7 Rh4 Bxh5+ Rxh5 Qxh5+ Kf8 Qxh7 d6 Nd2 a5 Ne4 Bg4 Nxg5 a4 Ne4 Be2 Rfe1 Bd3 Nxd6 a3 Qxd3 Ra4 bxa3 Kg7 Nxb7 Kf6 Qf3+ Kg5 Re5+ Kg6 Qf4 Rxa3 Re6+ Kh5 Re5+ Kg6 Rf5 Kg7 Rf6 Rd3 Qg5+ Kh7 Rf7+ Kh8 Qg6 Rh3 Qg7#,B02,Alekhine Defense: Maroczy Variation,3
Dh5iuYbd,FALSE,1.50E+12,1.50E+12,3,resign,black,15+0,burks,1016,reggge,1608,Nf3 d6 Nc3,A04,Zukertort Opening: Pirc Invitation,2
nj3Dx0uw,FALSE,1.50E+12,1.50E+12,47,mate,white,9+1,benjor,1683,burks,1016,e4 Nf6 e5 Nd5 Nf3 d6 c4 dxe5 cxd5 Qxd5 Be2 Be6 O-O Nc6 Nc3 Qc5 Bb5 a6 Bxc6+ bxc6 Re1 Qc4 Nxe5 O-O-O Qf3 Qg4 Nxg4 Bxg4 Qxg4+ Rd7 Na4 Kb7 Qxd7 Ka7 Qxc7+ Ka8 Qxc6+ Kb8 Nb6 Ka7 Nc8+ Kb8 Nxe7 Bxe7 Rxe7 Rc8 Qb7#,B02,Alekhine Defense: Normal Variation,4
lI6pKSpl,FALSE,1.50E+12,1.50E+12,54,mate,black,5+8,burks,1016,albertocdj,1766,Nf3 d5 d4 Nc6 Nc3 e6 Bg5 Be7 Bxe7 Ngxe7 Qd3 Nf5 a4 Bd7 Ne5 Nb4 Nxd7 Nxd3+ exd3 Qxd7 Nb5 c6 Nc3 Nxd4 Rc1 O-O-O Ne2 Nxe2 Bxe2 f5 Bh5 g6 Bf3 h5 c4 dxc4 Rd1 cxd3 Rd2 e5 Bd1 e4 Bb3 g5 g3 g4 h4 Qd4 Bc2 Qxb2 Rd1 Qxc2 Ra1 Qe2#,D02,Queen's Pawn Game: Chigorin Variation,4
DVhWwOvs,FALSE,1.50E+12,1.50E+12,35,mate,white,5+8,either-or,1500,burks,1016,e4 Nc6 Nf3 Nf6 Bc4 d5 exd5 e6 Nc3 Bd7 dxc6 Bb4 cxd7+ Qxd7 O-O Qc6 Bb5 a6 Bxc6+ bxc6 Na4 Bd6 c3 Rb8 d4 Rb5 Ne5 Rd5 Nxc6 Kd7 Nc5+ Kxc6 Qa4+ Kb6 Qxa6#,B00,Nimzowitsch Defense |  Declined Variation,3
XlZKyUHO,FALSE,1.50E+12,1.50E+12,61,mate,white,10+0,dangerous1,1702,burks,1016,e4 Nf6 e5 Nd5 c4 Nf4 d4 Nc6 Bxf4 Nb4 a3 Nc6 d5 Na5 b4 Nxc4 Bxc4 b5 Bxb5 Rb8 Nc3 c6 dxc6 dxc6 Bxc6+ Bd7 Bxd7+ Qxd7 Qxd7+ Kxd7 e6+ fxe6 Bxb8 Kc8 Bxa7 Kb7 Be3 e5 Nf3 e6 O-O Bd6 Rfd1 Bc7 Rd7 Rd8 Rxg7 Rd7 Rxd7 h5 Nxe5 h4 Nb5 Kc8 Rxc7+ Kd8 Rd1+ Ke8 Bc5 h3 Rc8#,B02,Alekhine Defense: The Squirrel,6
rGLkLMQ2,FALSE,1.50E+12,1.50E+12,13,resign,white,10+0,dangerous1,1702,burks,1016,e4 Nf6 e5 Nd5 c4 Nf4 d4 Nc6 Bxf4 Nxd4 Qxd4 c5 Qd2,B02,Alekhine Defense: The Squirrel,6
IJvVn8EM,FALSE,1.50E+12,1.50E+12,32,outoftime,black,5+8,cristoballan,1500,burks,1016,Nf3 Nc6 g4 Nf6 Nc3 d5 b3 Bxg4 h3 e5 hxg4 Nxg4 Ng1 Qf6 Rh3 Nd4 Bg2 Qd6 Bxd5 c6 Be4 Nf6 Bg2 Qb4 Rb1 Nxc2+ Qxc2 Qc5 Qf5 g6 Qd3 e4,A04,Zukertort Opening: Black Mustang Defense,2
nCwYVNIT,FALSE,1.50E+12,1.50E+12,46,mate,black,30+9,burks,1016,chad628,1119,Nf3 d5 d4 Nc6 Nc3 e6 Bf4 Nf6 e4 dxe4 Ng5 Ng4 h3 Nf6 Nb5 a6 Nd6+ cxd6 Bc4 Qe7 Qe2 Nxd4 Qd2 Nc6 Bxd6 Qd7 Bxe6 Qd8 Bxc8 Rxc8 Qc3 Qxd6 Qa5 Nxa5 Nxe4 Nxe4 f3 Nf6 b3 Qe5+ Kf2 Rxc2+ Kg1 Qg3 Rf1 Qxg2#,D02,Queen's Pawn Game: Chigorin Variation,4
zkk33R0Z,FALSE,1.50E+12,1.50E+12,40,mate,black,15+0,burks,1016,lance5500,2621,Nc3 c5 Nf3 Nc6 Nb5 Nf6 c4 g6 Ng5 Bg7 d3 O-O Bf4 e5 e3 exf4 exf4 Re8+ Be2 d5 cxd5 Nxd5 Qb3 Nxf4 Qxf7+ Kh8 h4 Nxe2 Rf1 Nc3+ Qxe8+ Qxe8+ Kd2 Qe2+ Kc1 Nxb5 Rh1 Bxb2+ Kb1 Na3#,A00,Van Geet Opening,1
5gtNuMhB,FALSE,1.50E+12,1.50E+12,48,mate,black,10+0,burks,1016,lance5500,2621,Nf3 Nf6 d4 g6 Bg5 Bg7 Nc3 d5 Qd3 Bf5 Qb5+ Nc6 Qa4 O-O O-O-O a6 Qb3 b5 Nxb5 axb5 a4 Ne4 Qxb5 Qd6 Rd3 Nxf2 Rg1 Nxd3+ cxd3 Rfb8 Qxb8+ Rxb8 Nh4 Nxd4 Nxf5 gxf5 Be3 Qc5+ Kd2 Nb3+ Ke1 Qxe3 d4 Rb6 h4 Rc6 g3 Rc1#,A48,Torre Attack,5
WKUyFUnl,TRUE,1.48E+12,1.48E+12,61,mate,white,10+0,ivarcode,1898,burks,1017,e4 Nf6 e5 Nd5 Nf3 c6 c4 Nb4 d4 N8a6 Nc3 e6 Bg5 Be7 Bxe7 Qxe7 Be2 Nc2+ Qxc2 Qb4 O-O d5 cxd5 cxd5 Bb5+ Bd7 Bxd7+ Kxd7 Qa4+ b5 Qxb4 Nxb4 Nxb5 Nd3 Rfd1 Nxb2 Rd2 Nc4 Rc2 Na3 Nxa3 Rhb8 Rac1 Rb4 Rc7+ Kd8 Rxf7 Rb2 Rc2 Rb1+ Nxb1 Rb8 Na3 h5 Ng5 g6 Nxe6+ Ke8 Rcc7 Rb2 Rfe7#,B02,Alekhine Defense: Normal Variation,4
oQviWdet,TRUE,1.48E+12,1.48E+12,2,outoftime,black,15+15,burks,1034,somerandomguy23,1353,Nf3 Nf6,A04,Reti Opening #2,2
zdmtpaYr,FALSE,1.46E+12,1.46E+12,48,mate,black,15+0,chipmell,1222,idealist_realist,1400,e4 d5 Bb5+ c6 Ba4 b5 Bb3 d4 Na3 e5 Nf3 Bg4 h3 Bxf3 gxf3 Qf6 O-O Bxa3 bxa3 Ne7 d3 h5 c4 g5 a4 b4 a3 c5 Ba2 a5 Qb3 Qxf3 Bxg5 Rg8 Rae1 Qxh3 Re3 Rxg5+ Rg3 Rxg3+ fxg3 Qxg3+ Kh1 h4 Qd1 h3 Qh5 Qg2#,B01,Scandinavian Defense,2
inGxndvk,TRUE,1.46E+12,1.46E+12,41,mate,white,20+5,lucastal,1361,chipmell,1293,e4 d6 Nf3 e5 Nc3 Bg4 d3 Qf6 Be3 Qg6 Be2 Be7 O-O Nf6 h3 O-O Nd2 Bf5 g4 Bc8 f4 Na6 f5 Qxg4+ hxg4 Nxg4 Bxg4 Nb4 f6 gxf6 Bf5 Nxa2 Qg4+ Kh8 Bh6 Rg8 Bg5 Bd7 Qh5 h6 Qxh6#,C41,Philidor Defense #2,4
kmhJ0HpD,TRUE,1.46E+12,1.46E+12,26,mate,black,5+8,chipmell,1309,ajdar1360,1770,e4 e6 Qh5 b6 b4 Qf6 b5 Qxa1 e5 Qxb1 d4 Qxc1+ Ke2 Qxc2+ Ke1 Qc3+ Ke2 Qxd4 Nf3 Qe4+ Kd1 Qd5+ Kc1 Ba3+ Kb1 Qd1#,C00,French Defense #2,2
wud6yne9,TRUE,1.46E+12,1.46E+12,71,resign,black,5+5,chipmell,1415,feugerkov,1472,e4 e6 Bc4 d5 Bb5+ c6 Ba4 b5 Bb3 c5 Nh3 c4 Nf4 cxb3 exd5 exd5 Nxd5 Qxd5 Qf3 Qxf3 gxf3 bxc2 Nc3 Bf5 Nxb5 Na6 O-O Rb8 Nc7+ Kd8 Re1 Bd6 Nxa6 Rb6 d4 Rxa6 Bg5+ f6 Bh4 g5 Bg3 Bxg3 fxg3 Nh6 Rad1 cxd1=Q Rxd1 Rd6 b4 Bh3 a4 Nf5 d5 Ne3 Rc1 Nxd5 b5 Re8 Kf2 Kd7 a5 a6 bxa6 Rxa6 Rd1 Kd6 Re1 Rxe1 Kxe1 Rxa5 Ke2,C00,French Defense #2,2
LwDjgMUN,TRUE,1.46E+12,1.46E+12,79,mate,white,10+0,nicklars,1730,chipmell,1500,a4 g5 b3 Bg7 Ra2 Nf6 e3 Bh6 Ne2 c5 Ng3 d5 Bb2 Bf5 Nxf5 Bf8 Ng3 Nc6 Bb5 Rc8 Nh5 Nxh5 Bxh8 f5 Qxh5+ Kd7 Qxh7 Qe8 Qxf5+ Kd8 Qxd5+ Kc7 Bxc6 Qh5 Be5+ Kb6 Bb5 a6 Be2 g4 Qe6+ Rc6 a5+ Ka7 Qd5 Rc8 Qe4 e6 Bxg4 Qh4 Bg3 c4 Bxh4 cxb3 Rb2 bxc2 Rxc2 Rxc2 Qxc2 e5 Qc8 b6 axb6+ Kxb6 Qxf8 a5 Be2 a4 Qb4+ Kc6 Qxa4+ Kb6 Bd8+ Kb7 Ba6+ Kb8 Qb5+ Ka8 Qb7#,A00,Ware Opening,1
E1pnNfzn,FALSE,1.50E+12,1.50E+12,25,resign,black,30+0,djl295,1543,kryptik,1517,e4 Nc6 Nf3 Nf6 Nc3 e5 Bc4 Bc5 Nd5 O-O c3 Nxe4 Qe2 Nd6 Nxe5 Nxe5 Qxe5 Re8 Qxe8+ Qxe8+ Kd1 Nxc4 Nxc7 Qe5 Nxa8,C50,Four Knights Game: Italian Variation,8
HOyZawgT,FALSE,1.50E+12,1.50E+12,57,resign,white,30+0,kryptik,1517,trumpetplayer106,1420,d4 d5 c4 e6 e3 b6 Nc3 Nc6 a3 a6 Nf3 Nf6 Ne5 Nxe5 dxe5 Ne4 Nxe4 dxe4 Bd2 Be7 b4 O-O f3 c5 Be2 exf3 Bxf3 cxb4 Bxa8 Bd7 Bf3 bxa3 O-O b5 cxb5 axb5 Be4 b4 Rf3 Qa5 Rh3 h6 Qg4 Qxe5 Rf1 a2 Rxh6 a1=Q Bh7+ Kh8 Bg6+ Kg8 Rh8+ Kxh8 Qh3+ Qh5 Qxh5+,D30,Queen's Gambit Declined,4
